"date","state","cases","deaths","daily.cases","daily.deaths"
2020-06-17,"Louisiana",48746,3062,928,20
2020-06-17,"Maine",2836,102,17,1
2020-06-17,"Maryland",63565,2996,561,14
2020-06-17,"Massachusetts",106151,7733,266,69
2020-06-17,"Michigan",66694,6041,228,2
2020-06-17,"Minnesota",31328,1357,415,13
2020-06-17,"Mississippi",20641,938,489,23
2020-06-17,"Missouri",17151,924,221,21
2020-06-17,"Montana",630,20,16,1
2020-06-17,"Nebraska",17226,239,195,3
2020-06-17,"Nevada",11852,473,179,6
2020-06-17,"New Hampshire",5436,330,72,4
2020-06-17,"New Jersey",167703,12769,277,42
2020-06-17,"New Mexico",10065,452,132,5
2020-06-17,"New York",389910,30722,561,39
2020-06-17,"North Carolina",47142,1198,1037,13
2020-06-17,"North Dakota",3170,78,43,1
2020-06-17,"Northern Mariana Islands",30,2,0,0
2020-06-17,"Ohio",42422,2611,412,14
2020-06-17,"Oklahoma",8903,364,258,1
2020-06-17,"Oregon",6235,183,124,1
2020-06-17,"Pennsylvania",84387,6376,310,39
2020-06-17,"Puerto Rico",6003,147,52,0
2020-06-17,"Rhode Island",16213,876,49,11
2020-06-17,"South Carolina",20556,617,561,10
2020-06-17,"South Dakota",6050,78,84,1
2020-06-17,"Tennessee",32112,493,489,6
2020-06-17,"Texas",99466,2099,3493,42
2020-06-17,"Utah",15464,149,387,4
2020-06-17,"Vermont",1130,55,0,0
2020-06-17,"Virgin Islands",73,6,0,0
2020-06-17,"Virginia",55775,1583,444,13
2020-06-17,"Washington",28270,1229,321,-5
2020-06-17,"West Virginia",2376,88,35,0
2020-06-17,"Wisconsin",26167,719,338,9
2020-06-17,"Wyoming",1114,18,25,0
2020-06-18,"Alabama",28206,810,894,20
2020-06-18,"Alaska",795,10,19,0
2020-06-18,"Arizona",43731,1287,2572,35
2020-06-18,"Arkansas",13928,208,322,11
2020-06-18,"California",167135,5359,3754,76
2020-06-18,"Colorado",29886,1638,228,7
2020-06-18,"Connecticut",45440,4226,11,7
2020-06-18,"Delaware",10499,431,55,5
2020-06-18,"District of Columbia",9903,527,56,4
2020-06-18,"Florida",85918,3060,3207,43
2020-06-18,"Georgia",58040,2565,823,29
2020-06-18,"Guam",1162,6,5,0
2020-06-18,"Hawaii",750,17,18,0
2020-06-18,"Idaho",3744,90,110,1
2020-06-18,"Illinois",136081,6737,665,50
2020-06-18,"Indiana",42480,2491,444,16
2020-06-18,"Iowa",24959,680,343,3
2020-06-18,"Kansas",11886,252,85,4
2020-06-18,"Kentucky",13391,540,201,4
2020-06-18,"Louisiana",49506,3069,760,7
2020-06-18,"Maine",2878,102,42,0
2020-06-18,"Maryland",63839,3016,274,20
2020-06-18,"Massachusetts",106422,7769,271,36
2020-06-18,"Michigan",66980,6064,286,23
2020-06-18,"Minnesota",31707,1376,379,19
2020-06-18,"Mississippi",21022,943,381,5
2020-06-18,"Missouri",17488,963,337,39
2020-06-18,"Montana",655,20,25,0
2020-06-18,"Nebraska",17415,244,189,5
2020-06-18,"Nevada",12164,475,312,2
2020-06-18,"New Hampshire",5450,331,14,1
2020-06-18,"New Jersey",168107,12800,404,31
2020-06-18,"New Mexico",10153,456,88,4
2020-06-18,"New York",390536,30767,626,45
2020-06-18,"North Carolina",48426,1209,1284,11
2020-06-18,"North Dakota",3199,81,29,3
2020-06-18,"Northern Mariana Islands",30,2,0,0
2020-06-18,"Ohio",43122,2633,700,22
2020-06-18,"Oklahoma",9354,366,451,2
2020-06-18,"Oregon",6390,187,155,4
2020-06-18,"Pennsylvania",84780,6417,393,41
2020-06-18,"Puerto Rico",6111,147,108,0
2020-06-18,"Rhode Island",16269,885,56,9
2020-06-18,"South Carolina",21548,621,992,4
2020-06-18,"South Dakota",6109,78,59,0
2020-06-18,"Tennessee",32604,504,492,11
2020-06-18,"Texas",102677,2137,3211,38
2020-06-18,"Utah",16015,152,551,3
2020-06-18,"Vermont",1135,56,5,1
2020-06-18,"Virgin Islands",74,6,1,0
2020-06-18,"Virginia",56238,1586,463,3
2020-06-18,"Washington",28663,1246,393,17
2020-06-18,"West Virginia",2418,88,42,0
2020-06-18,"Wisconsin",26611,725,444,6
2020-06-18,"Wyoming",1144,18,30,0
2020-06-19,"Alabama",29002,822,796,12
2020-06-19,"Alaska",821,10,26,0
2020-06-19,"Arizona",46914,1322,3183,35
2020-06-19,"Arkansas",14631,214,703,6
2020-06-19,"California",170843,5425,3708,66
2020-06-19,"Colorado",30172,1643,286,5
2020-06-19,"Connecticut",45557,4238,117,12
2020-06-19,"Delaware",10611,433,112,2
2020-06-19,"District of Columbia",9952,530,49,3
2020-06-19,"Florida",89740,3103,3822,43
2020-06-19,"Georgia",59117,2596,1077,31
2020-06-19,"Guam",1169,6,7,0
2020-06-19,"Hawaii",777,17,27,0
2020-06-19,"Idaho",3871,90,127,0
2020-06-19,"Illinois",136917,6801,836,64
2020-06-19,"Indiana",42801,2516,321,25
2020-06-19,"Iowa",25424,681,465,1
2020-06-19,"Kansas",12168,254,282,2
2020-06-19,"Kentucky",13629,542,238,2
2020-06-19,"Louisiana",48627,3084,-879,15
2020-06-19,"Maine",2913,102,35,0
2020-06-19,"Maryland",64150,3030,311,14
2020-06-19,"Massachusetts",106650,7799,228,30
2020-06-19,"Michigan",67300,6071,320,7
2020-06-19,"Minnesota",32063,1393,356,17
2020-06-19,"Mississippi",21022,943,0,0
2020-06-19,"Missouri",17780,973,292,10
2020-06-19,"Montana",666,20,11,0
2020-06-19,"Nebraska",17591,249,176,5
2020-06-19,"Nevada",12525,479,361,4
2020-06-19,"New Hampshire",5486,337,36,6
2020-06-19,"New Jersey",168496,12835,389,35
2020-06-19,"New Mexico",10260,464,107,8
2020-06-19,"New York",391330,30816,794,49
2020-06-19,"North Carolina",50014,1223,1588,14
2020-06-19,"North Dakota",3232,82,33,1
2020-06-19,"Northern Mariana Islands",30,2,0,0
2020-06-19,"Ohio",43731,2667,609,34
2020-06-19,"Oklahoma",9706,367,352,1
2020-06-19,"Oregon",6592,188,202,1
2020-06-19,"Pennsylvania",85288,6446,508,29
2020-06-19,"Puerto Rico",6195,147,84,0
2020-06-19,"Rhode Island",16337,894,68,9
2020-06-19,"South Carolina",22631,639,1083,18
2020-06-19,"South Dakota",6158,81,49,3
2020-06-19,"Tennessee",33603,508,999,4
2020-06-19,"Texas",107322,2168,4645,31
2020-06-19,"Utah",16585,155,570,3
2020-06-19,"Vermont",1144,56,9,0
2020-06-19,"Virgin Islands",74,6,0,0
2020-06-19,"Virginia",56793,1602,555,16
2020-06-19,"Washington",29045,1258,382,12
2020-06-19,"West Virginia",2468,88,50,0
2020-06-19,"Wisconsin",26913,736,302,11
2020-06-19,"Wyoming",1173,20,29,2
2020-06-20,"Alabama",29549,838,547,16
2020-06-20,"Alaska",845,10,24,0
2020-06-20,"Arizona",50198,1347,3284,25
2020-06-20,"Arkansas",15142,224,511,10
2020-06-20,"California",174854,5495,4011,70
2020-06-20,"Colorado",30334,1647,162,4
2020-06-20,"Connecticut",45715,4251,158,13
2020-06-20,"Delaware",10681,434,70,1
2020-06-20,"District of Columbia",9984,531,32,1
2020-06-20,"Florida",93789,3143,4049,40
2020-06-20,"Georgia",60669,2602,1552,6
2020-06-20,"Guam",1191,6,22,0
2020-06-20,"Hawaii",791,17,14,0
2020-06-20,"Idaho",4006,90,135,0
2020-06-20,"Illinois",137535,6846,618,45
2020-06-20,"Indiana",43135,2536,334,20
2020-06-20,"Iowa",25552,685,128,4
2020-06-20,"Kansas",12218,257,50,3
2020-06-20,"Kentucky",13800,542,171,0
2020-06-20,"Louisiana",49497,3104,870,20
2020-06-20,"Maine",2938,102,25,0
2020-06-20,"Maryland",64565,3052,415,22
2020-06-20,"Massachusetts",106936,7827,286,28
2020-06-20,"Michigan",67721,6091,421,20
2020-06-20,"Minnesota",32499,1404,436,11
2020-06-20,"Mississippi",21022,943,0,0
2020-06-20,"Missouri",18155,975,375,2
2020-06-20,"Montana",698,20,32,0
2020-06-20,"Nebraska",17707,249,116,0
2020-06-20,"Nevada",12977,486,452,7
2020-06-20,"New Hampshire",5518,339,32,2
2020-06-20,"New Jersey",168834,12857,338,22
2020-06-20,"New Mexico",10430,466,170,2
2020-06-20,"New York",392037,30839,707,23
2020-06-20,"North Carolina",51640,1239,1626,16
2020-06-20,"North Dakota",3257,82,25,0
2020-06-20,"Northern Mariana Islands",30,2,0,0
2020-06-20,"Ohio",44262,2697,531,30
2020-06-20,"Oklahoma",10037,368,331,1
2020-06-20,"Oregon",6682,188,90,0
2020-06-20,"Pennsylvania",85678,6467,390,21
2020-06-20,"Puerto Rico",6463,147,268,0
2020-06-20,"Rhode Island",16337,894,0,0
2020-06-20,"South Carolina",23786,644,1155,5
2020-06-20,"South Dakota",6225,81,67,0
2020-06-20,"Tennessee",34223,516,620,8
2020-06-20,"Texas",111594,2186,4272,18
2020-06-20,"Utah",17173,155,588,0
2020-06-20,"Vermont",1147,56,3,0
2020-06-20,"Virgin Islands",76,6,2,0
2020-06-20,"Virginia",57443,1607,650,5
2020-06-20,"Washington",29466,1268,421,10
2020-06-20,"West Virginia",2500,88,32,0
2020-06-20,"Wisconsin",27314,751,401,15
2020-06-20,"Wyoming",1179,20,6,0
2020-06-21,"Alabama",30021,839,472,1
2020-06-21,"Alaska",859,10,14,0
2020-06-21,"Arizona",52666,1350,2468,3
2020-06-21,"Arkansas",15561,225,419,1
2020-06-21,"California",178807,5517,3953,22
2020-06-21,"Colorado",30524,1647,190,0
2020-06-21,"Connecticut",45755,4260,40,9
2020-06-21,"Delaware",10775,435,94,1
2020-06-21,"District of Columbia",10020,533,36,2
2020-06-21,"Florida",97283,3160,3494,17
2020-06-21,"Georgia",61493,2603,824,1
2020-06-21,"Guam",1191,6,0,0
2020-06-21,"Hawaii",802,17,11,0
2020-06-21,"Idaho",4025,90,19,0
2020-06-21,"Illinois",138154,6865,619,19
2020-06-21,"Indiana",43496,2540,361,4
2020-06-21,"Iowa",26020,686,468,1
2020-06-21,"Kansas",12258,258,40,1
2020-06-21,"Kentucky",13919,544,119,2
2020-06-21,"Louisiana",49890,3105,393,1
2020-06-21,"Maine",2957,102,19,0
2020-06-21,"Maryland",64903,3066,338,14
2020-06-21,"Massachusetts",107061,7857,125,30
2020-06-21,"Michigan",67873,6094,152,3
2020-06-21,"Minnesota",32952,1412,453,8
2020-06-21,"Mississippi",21022,943,0,0
2020-06-21,"Missouri",18552,975,397,0
2020-06-21,"Montana",717,20,19,0
2020-06-21,"Nebraska",17810,252,103,3
2020-06-21,"Nevada",13236,487,259,1
2020-06-21,"New Hampshire",5544,339,26,0
2020-06-21,"New Jersey",169142,12870,308,13
2020-06-21,"New Mexico",10565,469,135,3
2020-06-21,"New York",392702,30884,665,45
2020-06-21,"North Carolina",52854,1245,1214,6
2020-06-21,"North Dakota",3294,83,37,1
2020-06-21,"Northern Mariana Islands",30,2,0,0
2020-06-21,"Ohio",44808,2700,546,3
2020-06-21,"Oklahoma",10515,369,478,1
2020-06-21,"Oregon",6945,190,263,2
2020-06-21,"Pennsylvania",86024,6472,346,5
2020-06-21,"Puerto Rico",6525,149,62,2
2020-06-21,"Rhode Island",16337,894,0,0
2020-06-21,"South Carolina",24693,653,907,9
2020-06-21,"South Dakota",6297,81,72,0
2020-06-21,"Tennessee",34719,519,496,3
2020-06-21,"Texas",114886,2195,3292,9
2020-06-21,"Utah",17567,158,394,3
2020-06-21,"Vermont",1159,56,12,0
2020-06-21,"Virgin Islands",76,6,0,0
2020-06-21,"Virginia",57994,1611,551,4
2020-06-21,"Washington",29797,1271,331,3
2020-06-21,"West Virginia",2543,89,43,1
2020-06-21,"Wisconsin",27598,751,284,0
2020-06-21,"Wyoming",1197,20,18,0
2020-06-22,"Alabama",30454,841,433,2
2020-06-22,"Alaska",869,10,10,0
2020-06-22,"Arizona",54767,1354,2101,4
2020-06-22,"Arkansas",16083,227,522,2
2020-06-22,"California",184620,5561,5813,44
2020-06-22,"Colorado",30689,1651,165,4
2020-06-22,"Connecticut",45782,4263,27,3
2020-06-22,"Delaware",10820,435,45,0
2020-06-22,"District of Columbia",10058,535,38,2
2020-06-22,"Florida",100209,3172,2926,12
2020-06-22,"Georgia",62705,2607,1212,4
2020-06-22,"Guam",1191,6,0,0
2020-06-22,"Hawaii",804,17,2,0
2020-06-22,"Idaho",4267,90,242,0
2020-06-22,"Illinois",138615,6889,461,24
2020-06-22,"Indiana",43709,2553,213,13
2020-06-22,"Iowa",26217,687,197,1
2020-06-22,"Kansas",12576,260,318,2
2020-06-22,"Kentucky",14073,549,154,5
2020-06-22,"Louisiana",50352,3117,462,12
2020-06-22,"Maine",2971,102,14,0
2020-06-22,"Maryland",65202,3074,299,8
2020-06-22,"Massachusetts",107210,7873,149,16
2020-06-22,"Michigan",68144,6101,271,7
2020-06-22,"Minnesota",33259,1416,307,4
2020-06-22,"Mississippi",22287,978,1265,35
2020-06-22,"Missouri",18733,980,181,5
2020-06-22,"Montana",734,21,17,1
2020-06-22,"Nebraska",17957,255,147,3
2020-06-22,"Nevada",13575,490,339,3
2020-06-22,"New Hampshire",5558,339,14,0
2020-06-22,"New Jersey",169415,12895,273,25
2020-06-22,"New Mexico",10694,469,129,0
2020-06-22,"New York",393257,30934,555,50
2020-06-22,"North Carolina",53840,1250,986,5
2020-06-22,"North Dakota",3319,83,25,0
2020-06-22,"Northern Mariana Islands",30,2,0,0
2020-06-22,"Ohio",45537,2704,729,4
2020-06-22,"Oklahoma",10733,369,218,0
2020-06-22,"Oregon",7115,192,170,2
2020-06-22,"Pennsylvania",86666,6475,642,3
2020-06-22,"Puerto Rico",6564,149,39,0
2020-06-22,"Rhode Island",16459,903,122,9
2020-06-22,"South Carolina",25701,659,1008,6
2020-06-22,"South Dakota",6326,81,29,0
2020-06-22,"Tennessee",35255,525,536,6
2020-06-22,"Texas",119646,2213,4760,18
2020-06-22,"Utah",18035,158,468,0
2020-06-22,"Vermont",1163,56,4,0
2020-06-22,"Virgin Islands",76,6,0,0
2020-06-22,"Virginia",58465,1620,471,9
2020-06-22,"Washington",30443,1277,646,6
2020-06-22,"West Virginia",2571,90,28,1
2020-06-22,"Wisconsin",27849,751,251,0
2020-06-22,"Wyoming",1230,20,33,0
2020-06-23,"Alabama",31097,864,643,23
2020-06-23,"Alaska",905,10,36,0
2020-06-23,"Arizona",58397,1398,3630,44
2020-06-23,"Arkansas",16678,237,595,10
2020-06-23,"California",191039,5637,6419,76
2020-06-23,"Colorado",30877,1665,188,14
2020-06-23,"Connecticut",45899,4277,117,14
2020-06-23,"Delaware",10847,504,27,69
2020-06-23,"District of Columbia",10094,537,36,2
2020-06-23,"Florida",103495,3237,3286,65
2020-06-23,"Georgia",64577,2646,1872,39
2020-06-23,"Guam",1194,6,3,0
2020-06-23,"Hawaii",807,17,3,0
2020-06-23,"Idaho",4412,90,145,0
2020-06-23,"Illinois",139282,6925,667,36
2020-06-23,"Indiana",43967,2569,258,16
2020-06-23,"Iowa",26470,690,253,3
2020-06-23,"Kansas",12659,261,83,1
2020-06-23,"Kentucky",14323,559,250,10
2020-06-23,"Louisiana",51708,3134,1356,17
2020-06-23,"Maine",2994,102,23,0
2020-06-23,"Maryland",65602,3092,400,18
2020-06-23,"Massachusetts",107439,7889,229,16
2020-06-23,"Michigan",68373,6113,229,12
2020-06-23,"Minnesota",33501,1425,242,9
2020-06-23,"Mississippi",22898,989,611,11
2020-06-23,"Missouri",19148,993,415,13
2020-06-23,"Montana",743,21,9,0
2020-06-23,"Nebraska",18091,262,134,7
2020-06-23,"Nevada",14058,492,483,2
2020-06-23,"New Hampshire",5571,343,13,4
2020-06-23,"New Jersey",169734,12949,319,54
2020-06-23,"New Mexico",10838,476,144,7
2020-06-23,"New York",393855,30970,598,36
2020-06-23,"North Carolina",54826,1276,986,26
2020-06-23,"North Dakota",3326,84,7,1
2020-06-23,"Northern Mariana Islands",30,2,0,0
2020-06-23,"Ohio",46127,2735,590,31
2020-06-23,"Oklahoma",11028,371,295,2
2020-06-23,"Oregon",7317,192,202,0
2020-06-23,"Pennsylvania",87283,6511,617,36
2020-06-23,"Puerto Rico",6685,149,121,0
2020-06-23,"Rhode Island",16533,906,74,3
2020-06-23,"South Carolina",26613,673,912,14
2020-06-23,"South Dakota",6353,83,27,2
2020-06-23,"Tennessee",36018,535,763,10
2020-06-23,"Texas",124726,2246,5080,33
2020-06-23,"Utah",18454,163,419,5
2020-06-23,"Vermont",1164,56,1,0
2020-06-23,"Virgin Islands",78,6,2,0
2020-06-23,"Virginia",58994,1645,529,25
2020-06-23,"Washington",30778,1285,335,8
2020-06-23,"West Virginia",2593,92,22,2
2020-06-23,"Wisconsin",28187,758,338,7
2020-06-23,"Wyoming",1254,20,24,0
2020-06-24,"Alabama",32064,891,967,27
2020-06-24,"Alaska",926,10,21,0
2020-06-24,"Arizona",60207,1467,1810,69
2020-06-24,"Arkansas",17375,240,697,3
2020-06-24,"California",195889,5728,4850,91
2020-06-24,"Colorado",31139,1667,262,2
2020-06-24,"Connecticut",45913,4287,14,10
2020-06-24,"Delaware",10889,505,42,1
2020-06-24,"District of Columbia",10128,541,34,4
2020-06-24,"Florida",109006,3280,5511,43
2020-06-24,"Georgia",66290,2658,1713,12
2020-06-24,"Guam",1200,6,6,0
2020-06-24,"Hawaii",821,17,14,0
2020-06-24,"Idaho",4650,91,238,1
2020-06-24,"Illinois",140025,6986,743,61
2020-06-24,"Indiana",44260,2578,293,9
2020-06-24,"Iowa",26897,694,427,4
2020-06-24,"Kansas",13110,262,451,1
2020-06-24,"Kentucky",14522,561,199,2
2020-06-24,"Louisiana",52590,3152,882,18
2020-06-24,"Maine",3017,103,23,1
2020-06-24,"Maryland",65934,3108,332,16
2020-06-24,"Massachusetts",107611,7937,172,48
2020-06-24,"Michigan",68711,6118,338,5
2020-06-24,"Minnesota",33798,1432,297,7
2020-06-24,"Mississippi",23424,1011,526,22
2020-06-24,"Missouri",19478,1001,330,8
2020-06-24,"Montana",766,21,23,0
2020-06-24,"Nebraska",18220,263,129,1
2020-06-24,"Nevada",14460,494,402,2
2020-06-24,"New Hampshire",5598,347,27,4
2020-06-24,"New Jersey",169892,12995,158,46
2020-06-24,"New Mexico",10990,480,152,4
2020-06-24,"New York",394430,31001,575,31
2020-06-24,"North Carolina",56263,1295,1437,19
2020-06-24,"North Dakota",3370,86,44,2
2020-06-24,"Northern Mariana Islands",30,2,0,0
2020-06-24,"Ohio",46759,2755,632,20
2020-06-24,"Oklahoma",11509,372,481,1
2020-06-24,"Oregon",7462,195,145,3
2020-06-24,"Pennsylvania",87775,6568,492,57
2020-06-24,"Puerto Rico",6820,149,135,0
2020-06-24,"Rhode Island",16606,912,73,6
2020-06-24,"South Carolina",27897,683,1284,10
2020-06-24,"South Dakota",6419,84,66,1
2020-06-24,"Tennessee",36822,548,804,13
2020-06-24,"Texas",131310,2292,6584,46
2020-06-24,"Utah",18915,163,461,0
2020-06-24,"Vermont",1184,56,20,0
2020-06-24,"Virgin Islands",80,6,2,0
2020-06-24,"Virginia",59514,1661,520,16
2020-06-24,"Washington",31400,1294,622,9
2020-06-24,"West Virginia",2629,92,36,0
2020-06-24,"Wisconsin",28652,769,465,11
2020-06-24,"Wyoming",1282,20,28,0
2020-06-25,"Alabama",33206,896,1142,5
2020-06-25,"Alaska",971,10,45,0
2020-06-25,"Arizona",63297,1495,3090,28
2020-06-25,"Arkansas",18062,240,687,0
2020-06-25,"California",201413,5810,5524,82
2020-06-25,"Colorado",31463,1669,324,2
2020-06-25,"Connecticut",45994,4298,81,11
2020-06-25,"Delaware",10980,507,91,2
2020-06-25,"District of Columbia",10159,543,31,2
2020-06-25,"Florida",114010,3326,5004,46
2020-06-25,"Georgia",67796,2704,1506,46
2020-06-25,"Guam",1214,6,14,0
2020-06-25,"Hawaii",836,17,15,0
2020-06-25,"Idaho",4869,91,219,0
2020-06-25,"Illinois",140935,7024,910,38
2020-06-25,"Indiana",44779,2586,519,8
2020-06-25,"Iowa",27384,702,487,8
2020-06-25,"Kansas",13207,263,97,1
2020-06-25,"Kentucky",14793,569,271,8
2020-06-25,"Louisiana",53528,3164,938,12
2020-06-25,"Maine",3070,103,53,0
2020-06-25,"Maryland",66397,3129,463,21
2020-06-25,"Massachusetts",107837,7962,226,25
2020-06-25,"Michigan",69159,6137,448,19
2020-06-25,"Minnesota",34158,1441,360,9
2020-06-25,"Mississippi",24516,1016,1092,5
2020-06-25,"Missouri",20076,1006,598,5
2020-06-25,"Montana",803,21,37,0
2020-06-25,"Nebraska",18346,266,126,3
2020-06-25,"Nevada",14911,495,451,1
2020-06-25,"New Hampshire",5638,357,40,10
2020-06-25,"New Jersey",172050,14872,2158,1877
2020-06-25,"New Mexico",11192,485,202,5
2020-06-25,"New York",395168,31029,738,28
2020-06-25,"North Carolina",57540,1305,1277,10
2020-06-25,"North Dakota",3402,87,32,1
2020-06-25,"Northern Mariana Islands",30,2,0,0
2020-06-25,"Ohio",47651,2772,892,17
2020-06-25,"Oklahoma",11947,375,438,3
2020-06-25,"Oregon",7605,199,143,4
2020-06-25,"Pennsylvania",88230,6602,455,34
2020-06-25,"Puerto Rico",6877,151,57,2
2020-06-25,"Rhode Island",16640,920,34,8
2020-06-25,"South Carolina",29022,693,1125,10
2020-06-25,"South Dakota",6479,87,60,3
2020-06-25,"Tennessee",37695,558,873,10
2020-06-25,"Texas",136783,2321,5473,29
2020-06-25,"Utah",19544,164,629,1
2020-06-25,"Vermont",1191,56,7,0
2020-06-25,"Virgin Islands",81,6,1,0
2020-06-25,"Virginia",59946,1675,432,14
2020-06-25,"Washington",31998,1301,598,7
2020-06-25,"West Virginia",2693,92,64,0
2020-06-25,"Wisconsin",29204,775,552,6
2020-06-25,"Wyoming",1326,20,44,0
2020-06-26,"Alabama",34183,907,977,11
2020-06-26,"Alaska",1001,12,30,2
2020-06-26,"Arizona",66676,1537,3379,42
2020-06-26,"Arkansas",18740,249,678,9
2020-06-26,"California",207027,5872,5614,62
2020-06-26,"Colorado",31780,1673,317,4
2020-06-26,"Connecticut",46059,4307,65,9
2020-06-26,"Delaware",11017,507,37,0
2020-06-26,"District of Columbia",10185,546,26,3
2020-06-26,"Florida",122952,3365,8942,39
2020-06-26,"Georgia",69542,2727,1746,23
2020-06-26,"Guam",1217,6,3,0
2020-06-26,"Hawaii",850,17,14,0
2020-06-26,"Idaho",5149,91,280,0
2020-06-26,"Illinois",141812,7059,877,35
2020-06-26,"Indiana",45269,2595,490,9
2020-06-26,"Iowa",27828,704,444,2
2020-06-26,"Kansas",13729,266,522,3
2020-06-26,"Kentucky",15033,575,240,6
2020-06-26,"Louisiana",54882,3190,1354,26
2020-06-26,"Maine",3102,103,32,0
2020-06-26,"Maryland",66704,3142,307,13
2020-06-26,"Massachusetts",108070,8012,233,50
2020-06-26,"Michigan",69473,6138,314,1
2020-06-26,"Minnesota",34651,1446,493,5
2020-06-26,"Mississippi",25066,1022,550,6
2020-06-26,"Missouri",20567,1019,491,13
2020-06-26,"Montana",829,22,26,1
2020-06-26,"Nebraska",18524,270,178,4
2020-06-26,"Nevada",15359,498,448,3
2020-06-26,"New Hampshire",5671,365,33,8
2020-06-26,"New Jersey",172438,14914,388,42
2020-06-26,"New Mexico",11408,489,216,4
2020-06-26,"New York",395972,31075,804,46
2020-06-26,"North Carolina",59257,1319,1717,14
2020-06-26,"North Dakota",3430,87,28,0
2020-06-26,"Northern Mariana Islands",30,2,0,0
2020-06-26,"Ohio",48638,2788,987,16
2020-06-26,"Oklahoma",12343,377,396,2
2020-06-26,"Oregon",8008,204,403,5
2020-06-26,"Pennsylvania",88950,6625,720,23
2020-06-26,"Puerto Rico",6922,151,45,0
2020-06-26,"Rhode Island",16661,927,21,7
2020-06-26,"South Carolina",30335,694,1313,1
2020-06-26,"South Dakota",6535,88,56,1
2020-06-26,"Tennessee",38802,569,1107,11
2020-06-26,"Texas",142582,2362,5799,41
2020-06-26,"Utah",20218,166,674,2
2020-06-26,"Vermont",1198,56,7,0
2020-06-26,"Virgin Islands",81,6,0,0
2020-06-26,"Virginia",60570,1700,624,25
2020-06-26,"Washington",32489,1305,491,4
2020-06-26,"West Virginia",2729,92,36,0
2020-06-26,"Wisconsin",29718,775,514,0
2020-06-26,"Wyoming",1368,20,42,0
2020-06-27,"Alabama",35083,919,900,12
2020-06-27,"Alaska",1027,12,26,0
2020-06-27,"Arizona",70152,1581,3476,44
2020-06-27,"Arkansas",19310,259,570,10
2020-06-27,"California",211453,5902,4426,30
2020-06-27,"Colorado",32006,1674,226,1
2020-06-27,"Connecticut",46206,4311,147,4
2020-06-27,"Delaware",11091,507,74,0
2020-06-27,"District of Columbia",10216,548,31,2
2020-06-27,"Florida",132537,3389,9585,24
2020-06-27,"Georgia",71066,2733,1524,6
2020-06-27,"Guam",1217,6,0,0
2020-06-27,"Hawaii",856,18,6,1
2020-06-27,"Idaho",5319,92,170,1
2020-06-27,"Illinois",142536,7083,724,24
2020-06-27,"Indiana",45707,2616,438,21
2020-06-27,"Iowa",28203,704,375,0
2020-06-27,"Kansas",13767,269,38,3
2020-06-27,"Kentucky",15337,575,304,0
2020-06-27,"Louisiana",54882,3190,0,0
2020-06-27,"Maine",3154,104,52,1
2020-06-27,"Maryland",67032,3157,328,15
2020-06-27,"Massachusetts",108443,8040,373,28
2020-06-27,"Michigan",69802,6157,329,19
2020-06-27,"Minnesota",35068,1452,417,6
2020-06-27,"Mississippi",25531,1035,465,13
2020-06-27,"Missouri",20909,1021,342,2
2020-06-27,"Montana",852,22,23,0
2020-06-27,"Nebraska",18775,271,251,1
2020-06-27,"Nevada",16400,500,1041,2
2020-06-27,"New Hampshire",5717,367,46,2
2020-06-27,"New Jersey",172727,14948,289,34
2020-06-27,"New Mexico",11619,491,211,2
2020-06-27,"New York",396669,31105,697,30
2020-06-27,"North Carolina",60709,1334,1452,15
2020-06-27,"North Dakota",3467,87,37,0
2020-06-27,"Northern Mariana Islands",30,2,0,0
2020-06-27,"Ohio",49455,2804,817,16
2020-06-27,"Oklahoma",12642,384,299,7
2020-06-27,"Oregon",8110,204,102,0
2020-06-27,"Pennsylvania",89400,6652,450,27
2020-06-27,"Puerto Rico",7066,152,144,1
2020-06-27,"Rhode Island",16661,927,0,0
2020-06-27,"South Carolina",31939,711,1604,17
2020-06-27,"South Dakota",6626,91,91,3
2020-06-27,"Tennessee",39813,577,1011,8
2020-06-27,"Texas",148639,2398,6057,36
2020-06-27,"Utah",20735,167,517,1
2020-06-27,"Vermont",1200,56,2,0
2020-06-27,"Virgin Islands",81,6,0,0
2020-06-27,"Virginia",61247,1724,677,24
2020-06-27,"Washington",33031,1311,542,6
2020-06-27,"West Virginia",2781,93,52,1
2020-06-27,"Wisconsin",30235,786,517,11
2020-06-27,"Wyoming",1392,20,24,0
2020-06-28,"Alabama",35441,919,358,0
2020-06-28,"Alaska",1060,12,33,0
2020-06-28,"Arizona",73961,1594,3809,13
2020-06-28,"Arkansas",19818,264,508,5
2020-06-28,"California",216955,5937,5502,35
2020-06-28,"Colorado",32290,1676,284,2
2020-06-28,"Connecticut",46303,4316,97,5
2020-06-28,"Delaware",11226,507,135,0
2020-06-28,"District of Columbia",10248,550,32,2
2020-06-28,"Florida",141067,3418,8530,29
2020-06-28,"Georgia",72800,2735,1734,2
2020-06-28,"Guam",1217,6,0,0
2020-06-28,"Hawaii",883,18,27,0
2020-06-28,"Idaho",5543,91,224,-1
2020-06-28,"Illinois",143117,7098,581,15
2020-06-28,"Indiana",46071,2619,364,3
2020-06-28,"Iowa",28520,706,317,2
2020-06-28,"Kansas",14016,272,249,3
2020-06-28,"Kentucky",15480,577,143,2
2020-06-28,"Louisiana",56349,3199,1467,9
